date,bitcoin_price,stonks
2021-02-26,47104.7833,-1
2021-02-27,46329.74,-1
2021-02-28,46189.3783,-1
2021-03-01,45256.4133,-1
2021-03-02,49619.6433,1
2021-03-03,48502.8083,-1
2021-03-04,50422.1683,1
2021-03-05,48365.145,-1
2021-03-06,48780.96,1
2021-03-07,48887.0233,1
2021-03-08,50985.9417,1
2021-03-09,52393.36,1
2021-03-10,54932.3367,1
2021-03-11,55890.255,1
2021-03-12,57827.6133,1
2021-03-13,57254.9,-1
2021-03-14,61184.8267,1
2021-03-15,58991.5683,-1
2021-03-16,55652.0067,-1
2021-03-17,56921.495,1
2021-03-18,58899.975,1
2021-03-19,57638.09,-1
2021-03-20,58069.2567,1
2021-03-21,58119.0917,1
2021-03-22,57372.9783,-1
2021-03-23,54091.9683,-1
2021-03-24,54343.355,1
2021-03-25,52291.855,-1
2021-03-26,51344.275,-1
2021-03-27,55046.03,1
2021-03-28,55853.7717,1
2021-03-29,55777.2867,-1
2021-03-30,57641.5567,1
2021-03-31,58795.9467,1
2021-04-01,58793.8417,-1
2021-04-02,58726.6833,-1
2021-04-03,58981.1117,1
2021-04-04,57065.38,-1
2021-04-05,58221.755,1
2021-04-06,59140.685,1
2021-04-07,58011.415,-1
2021-04-08,55950.97,-1
2021-04-09,58087.18,1
2021-04-10,58119.59,1
2021-04-11,59791.845,1
2021-04-12,59990.8733,1
2021-04-13,59856.7133,-1
2021-04-14,63564.8333,1
2021-04-15,62954.5883,-1
2021-04-16,63223.7683,1
2021-04-17,61394.885,-1
2021-04-18,60023.5133,-1
2021-04-19,56232.3767,-1
2021-04-20,55668.2283,-1
2021-04-21,56499.2767,1
2021-04-22,53812.075,-1
2021-04-23,51722.1333,-1
2021-04-24,51161.1467,-1
2021-04-25,50123.7367,-1
2021-04-26,49128.24,-1
2021-04-27,54069.5117,1
2021-04-28,55066.08,1
2021-04-29,54877.7017,-1
2021-04-30,53579.9583,-1
2021-05-01,57736.8583,1
2021-05-02,57836.0067,1
2021-05-03,56608.8033,-1
2021-05-04,57189.4833,1
2021-05-05,53240.3383,-1
2021-05-06,57501.215,1
2021-05-07,56437.9833,-1
2021-05-08,57351.0667,1
2021-05-09,58940.025,1
2021-05-10,58290.33,-1
2021-05-11,55862.21,-1
2021-05-12,56737.8433,1
2021-05-13,49514.9883,-1
2021-05-14,49724.3183,1
2021-05-15,49903.4717,1
2021-05-16,46777.2883,-1
2021-05-17,46493.5217,-1
2021-05-18,43563.3433,-1
2021-05-19,42896.3217,-1
2021-05-20,36765.5983,-1
2021-05-21,40593.8117,1
2021-05-22,37361.405,-1
2021-05-23,37516.8317,1
2021-05-24,34720.7417,-1
2021-05-25,38856.76,1
2021-05-26,38378.96,-1
2021-05-27,39299.3583,1
2021-05-28,38534.7717,-1
2021-05-29,35678.94,-1
2021-05-30,34613.67,-1
2021-05-31,35649.8283,1
2021-06-01,37277.445,1
2021-06-02,36681.7417,-1
2021-06-03,37583.65,1
2021-06-04,39232.6517,1
2021-06-05,36851.8417,-1
2021-06-06,35534.9267,-1
2021-06-07,35801.1317,1
2021-06-08,33580.7767,-1
2021-06-09,33406.4817,-1
2021-06-10,37383.66,1
2021-06-11,36683.9167,-1
2021-06-12,37338.0367,1
2021-06-13,35545.9817,-1
2021-06-14,39018.0383,1
2021-06-15,40518.6883,1
2021-06-16,40160.7267,-1
2021-06-17,38344.7233,-1
2021-06-18,38087.2533,-1
2021-06-19,35814.6417,-1
2021-06-20,35519.7117,-1
2021-06-21,35605.68,1
2021-06-22,31651.5733,-1
2021-06-23,32538.255,1
2021-06-24,33690.375,1
2021-06-25,34657.9733,1
2021-06-26,31586.9033,-1
2021-06-27,32308.725,1
2021-06-28,34708.96,1
2021-06-29,34497.755,-1
2021-06-30,35918.88,1
2021-07-01,35053.4183,-1
2021-07-02,33524.9833,-1
2021-07-03,33803.965,1
2021-07-04,34684.1333,1
2021-07-05,35287.2033,1
2021-07-06,33694.795,-1
2021-07-07,34233.8467,1
2021-07-08,33876.69,-1
2021-07-09,32869.9583,-1
2021-07-10,33805.3783,1
2021-07-11,33513.4867,-1
2021-07-12,34254.0,1
2021-07-13,33092.925,-1
2021-07-14,32727.9283,-1
2021-07-15,32822.1817,1
2021-07-16,31870.0083,-1
2021-07-17,31400.4217,-1
2021-07-18,31539.0267,1
2021-07-19,31800.12,1
2021-07-20,30837.89,-1
2021-07-21,29800.7367,-1
2021-07-22,32146.0733,1
2021-07-23,32306.5917,1
2021-07-24,33646.4367,1
2021-07-25,34289.1017,1
2021-07-26,35417.4683,1
2021-07-27,37268.7083,1
2021-07-28,39489.8683,1
2021-07-29,40021.7183,1
2021-07-30,40039.9783,1
2021-07-31,42208.2233,1
2021-08-01,41458.8433,-1
2021-08-02,39882.385,-1
2021-08-03,39154.7917,-1
2021-08-04,38198.685,-1
2021-08-05,39742.4433,1
2021-08-06,40887.41,1
2021-08-07,42856.3483,1
2021-08-08,44606.61,1
2021-08-09,43804.8083,-1
2021-08-10,46283.2333,1
2021-08-11,45606.6133,-1
2021-08-12,45556.0133,-1
2021-08-13,44415.8567,-1
2021-08-14,47837.6783,1
2021-08-15,47098.2633,-1
2021-08-16,47018.9017,-1
2021-08-17,45927.405,-1
2021-08-18,44686.3333,-1
2021-08-19,44725.12,1
2021-08-20,46768.7083,1
2021-08-21,49345.8517,1
2021-08-22,48862.0467,-1
2021-08-23,49278.8733,1
2021-08-24,49525.4783,1
2021-08-25,47705.4083,-1
2021-08-26,48996.0733,1
2021-08-27,46842.8117,-1
2021-08-28,49082.5783,1
2021-08-29,48923.55,-1
2021-08-30,48799.5817,-1
2021-08-31,46996.925,-1
2021-09-01,47127.2,1
2021-09-02,48840.9633,1
2021-09-03,49284.7,1
2021-09-04,50012.9283,1
2021-09-05,49924.7283,-1
2021-09-06,51788.98,1
2021-09-07,52688.2417,1
2021-09-08,46856.45,-1
2021-09-09,46070.405,-1
2021-09-10,46391.0983,1
2021-09-11,44849.31,-1
2021-09-12,45168.8233,1
2021-09-13,46043.9567,1
2021-09-14,44955.3717,-1
2021-09-15,47112.1767,1
2021-09-16,48139.485,1
2021-09-17,47770.4467,-1
2021-09-18,47297.3683,-1
2021-09-19,48315.0433,1
2021-09-20,47247.4317,-1
2021-09-21,43014.7217,-1
2021-09-22,40681.445,-1
2021-09-23,43577.9517,1
2021-09-24,44893.5833,1
2021-09-25,42851.7017,-1
2021-09-26,42709.5933,-1
2021-09-27,43199.4867,1
2021-09-28,42178.03,-1
2021-09-29,41046.4417,-1
2021-09-30,41535.125,1
2021-10-01,43825.5417,1
2021-10-02,48162.7067,1
2021-10-03,47671.9367,-1
2021-10-04,48233.0983,1
2021-10-05,49240.26,1
2021-10-06,51495.32,1
2021-10-07,55340.015,1
2021-10-08,53798.405,-1
2021-10-09,53944.2767,1
2021-10-10,54960.8483,1
2021-10-11,54686.1333,-1
2021-10-12,57490.3067,1
2021-10-13,56001.745,-1
2021-10-14,57375.7267,1
2021-10-15,57355.0283,-1
2021-10-16,61693.79,1
2021-10-17,60871.4467,-1
2021-10-18,61518.8433,1
2021-10-19,62025.1667,1
2021-10-20,64286.5167,1
2021-10-21,66015.0967,1
2021-10-22,62201.9633,-1
2021-10-23,60696.97,-1
2021-10-24,61307.6667,1
2021-10-25,60849.5667,-1
2021-10-26,63084.5717,1
2021-10-27,60307.6533,-1
2021-10-28,58457.8717,-1
2021-10-29,60591.9433,1
2021-10-30,62253.32,1
2021-10-31,61888.405,-1
2021-11-01,61338.5317,-1
2021-11-02,60955.7683,-1
2021-11-03,63246.855,1
2021-11-04,62926.8233,-1
2021-11-05,61444.2283,-1
2021-11-06,61016.2883,-1
2021-11-07,61514.3833,1
2021-11-08,63287.79,1
2021-11-09,67544.8733,1
2021-11-10,66941.8717,-1
2021-11-11,64924.3533,-1
2021-11-12,64818.75,-1
2021-11-13,64142.9817,-1
2021-11-14,64410.975,1
2021-11-15,65495.3183,1
2021-11-16,63599.7467,-1
2021-11-17,60112.9583,-1
2021-11-18,60364.085,1
2021-11-19,56925.4283,-1
2021-11-20,58121.7817,1
2021-11-21,59763.9583,1
2021-11-22,58689.5383,-1
2021-11-23,56290.1683,-1
2021-11-24,57594.305,1
2021-11-25,57172.54,-1
2021-11-26,58999.1183,1
2021-11-27,53798.905,-1
2021-11-28,54772.275,1
2021-11-29,57319.5733,1
2021-11-30,57834.505,1
2021-12-01,56974.035,-1
2021-12-02,57238.6217,1
2021-12-03,56522.1483,-1
2021-12-04,53671.99,-1
2021-12-05,49247.4233,-1
2021-12-06,49454.1033,1
2021-12-07,50516.595,1
2021-12-08,50631.1267,1
2021-12-09,50510.235,-1
2021-12-10,47591.0267,-1
2021-12-11,47176.7617,-1
2021-12-12,49388.085,1
2021-12-13,50105.7917,1
2021-12-14,46735.5167,-1
2021-12-15,48385.125,1
2021-12-16,48886.06,1
2021-12-17,47645.4233,-1
2021-12-18,46171.715,-1
2021-12-19,46863.7717,1
2021-12-20,46695.385,-1
2021-12-21,46913.6417,1
2021-12-22,48923.3067,1
2021-12-23,48620.5417,-1
2021-12-24,50832.2517,1
2021-12-25,50831.9433,-1
2021-12-26,50436.6433,-1
2021-12-27,50796.875,1
2021-12-28,50696.565,-1
2021-12-29,47549.8233,-1
2021-12-30,46470.69,-1
2021-12-31,47138.0417,1
2022-01-01,46206.1767,-1
2022-01-02,47742.995,1
2022-01-03,47310.9233,-1
2022-01-04,46448.0367,-1
2022-01-05,45837.3333,-1
2022-01-06,43430.7067,-1
2022-01-07,43098.685,-1
2022-01-08,41541.2233,-1
2022-01-09,41689.195,1
2022-01-10,41864.1067,1
2022-01-11,41838.4617,-1
2022-01-12,42744.29,1
2022-01-13,43921.2833,1
2022-01-14,42577.1583,-1
2022-01-15,43095.525,1
2022-01-16,43096.105,1
2022-01-17,43091.2567,-1
2022-01-18,42224.7167,-1
2022-01-19,42373.6817,1
2022-01-20,41676.665,-1
2022-01-21,40705.4417,-1
2022-01-22,36462.6283,-1
2022-01-23,35085.14,-1
2022-01-24,36286.2217,1
2022-01-25,36703.22,1
2022-01-26,36981.4917,1
2022-01-27,36828.1,-1
2022-01-28,37194.41,1
2022-01-29,37740.7367,1
2022-01-30,38186.37,1
2022-01-31,37915.8983,-1
2022-02-01,38499.2683,1
2022-02-02,38718.8067,1
2022-02-03,36918.195,-1
2022-02-04,37339.93,1
2022-02-05,41580.4283,1
2022-02-06,41420.2367,-1
2022-02-07,42414.5633,1
2022-02-08,43868.43,1
2022-02-09,44080.5583,1
2022-02-10,44427.395,1
2022-02-11,43529.695,-1
2022-02-12,42404.5383,-1
2022-02-13,42235.445,-1
2022-02-14,42076.9183,-1
2022-02-15,42551.44,1
2022-02-16,44573.1483,1
2022-02-17,43900.745,-1
2022-02-18,40558.95,-1
2022-02-19,40016.7933,-1
2022-02-20,40116.055,1
2022-02-21,38411.1083,-1
2022-02-22,37042.7233,-1
2022-02-23,38273.0417,1
2022-02-24,37274.8567,-1
2022-02-25,38357.1617,1
2022-02-26,39233.7383,1
2022-02-27,39138.3683,-1
2022-02-28,37721.3933,-1
2022-03-01,43197.5817,1
2022-03-02,44438.34,1
2022-03-03,43931.7,-1
2022-03-04,42476.5117,-1
2022-03-05,39165.255,-1
2022-03-06,39411.1383,1
2022-03-07,38426.475,-1
2022-03-08,38012.92,-1
2022-03-09,38753.6467,1
2022-03-10,41957.5333,1
2022-03-11,39439.1533,-1
2022-03-12,38739.66,-1
2022-03-13,38814.2817,1
2022-03-14,37788.0583,-1
2022-03-15,39691.7917,1
2022-03-16,39310.215,-1
2022-03-17,41134.125,1
2022-03-18,40945.165,-1
2022-03-19,41778.7817,1
2022-03-20,42228.0883,1
2022-03-21,41276.2617,-1
2022-03-22,41037.885,-1
2022-03-23,42375.065,1
2022-03-24,42540.7775,1
2022-03-25,43921.275,1
2022-03-26,44360.5,1
2022-03-27,44350.51,-1
2022-03-28,46631.25,1
2022-03-29,48173.2,1
2022-03-30,47384.5,-1
2022-03-31,47151.5,-1
2022-04-01,46318.5625,-1
2022-04-02,46154.5,-1
2022-04-03,46321.275,1
2022-04-04,46571.355,1
2022-04-05,45701.5475,-1
2022-04-06,45809.58,1
2022-04-07,44106.255,-1
2022-04-08,43600.0,-1
2022-04-09,43090.215,-1
2022-04-10,42459.5,-1
2022-04-11,42726.0,1
2022-04-12,40865.25,-1
2022-04-13,40617.5,-1
2022-04-14,39888.5,-1
2022-04-15,41023.5,1
2022-04-16,40310.5,-1
2022-04-17,40411.5,1
2022-04-18,40339.5,-1
2022-04-19,39036.355,-1
2022-04-20,40661.67,1
2022-04-21,41440.0,1
2022-04-22,41931.0,1
2022-04-23,39494.5,-1
2022-04-24,39732.605,1
2022-04-25,39605.645,-1
2022-04-26,39111.5,-1
2022-04-27,39971.98,1
2022-04-28,39043.5,-1
2022-04-29,39627.555,1
2022-04-30,39158.385,-1
2022-05-01,38617.0,-1
2022-05-02,37923.8125,-1
2022-05-03,38913.875,1
2022-05-04,38580.5,-1
2022-05-05,38368.5,-1
2022-05-06,39690.5,1
2022-05-07,36469.28,-1
2022-05-08,35933.5,-1
2022-05-09,34637.3075,-1
2022-05-10,33528.5,-1
2022-05-11,32050.5,-1
2022-05-12,31474.35,-1
2022-05-13,27127.9625,-1
2022-05-14,30219.84,1
2022-05-15,29378.75,-1
2022-05-16,29817.5,1
2022-05-17,30376.445,1
2022-05-18,30160.5,-1
2022-05-23,29339.5,-1
2022-05-24,30133.5,1
2022-05-27,29085.5,-1
2022-05-28,28870.625,-1
2022-05-29,28769.675,-1
2022-05-30,29181.0225,1
2022-05-31,30592.5,1
2022-06-01,31533.775,1
2022-06-02,31451.5,-1
2022-06-03,29731.4275,-1
2022-06-04,30489.8275,1
2022-06-06,29796.3175,-1
2022-06-07,31246.5,1
2022-06-08,29566.3367,-1
2022-06-09,29893.315,1
2022-06-13,27533.1017,-1
2022-06-14,25423.5,-1
2022-07-01,19455.625,-1
2022-07-02,19488.0,1
2022-07-03,19188.5217,-1
2022-07-04,19115.52,-1
2022-07-05,19129.0,1
2022-07-06,20205.6075,1
2022-07-07,19930.845,-1
2022-07-11,21296.005,1
